Type Water Body,State Name,Min Temperature,Min Dissolved Oxygen,Min pH,Min Conductivity,Min BOD,Min_Nitrate_Nitrite,Min Fecal Coliform,Min Total Coliform,Year,Toilet_Access,Open_Defecation,Rainfall
TANK,KARNATAKA,23,0.8,6.6,437,3,0.61,2600,35000,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,0.8,6.6,437,3,0.61,2600,35000,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,22,0.5,6.4,560,3,0.85,940,5400,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,22,0.5,6.4,560,3,0.85,940,5400,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,22,0.5,6.4,560,3,0.85,940,5400,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,19,4.9,6.7,190,2,0.1,410,3500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,19,4.9,6.7,190,2,0.1,410,3500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,19,4.9,6.7,190,2,0.1,410,3500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,5,7,340,2,0.1,320,2800,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,5,7,340,2,0.1,320,2800,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,5,7,340,2,0.1,320,2800,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,1.9,7.9,980,4,0.3,240,3300,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,1.9,7.9,980,4,0.3,240,3300,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,1.9,7.9,980,4,0.3,240,3300,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.6,8,410,3,0.2,320,2800,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,4.6,8,410,3,0.2,320,2800,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,4.6,8,410,3,0.2,320,2800,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,1.2,7.2,610,4,0.2,920,9200,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,1.2,7.2,610,4,0.2,920,9200,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,1.2,7.2,610,4,0.2,920,9200,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,5,7.1,350,2,0.1,390,3500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,5,7.1,350,2,0.1,390,3500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,5,7.1,350,2,0.1,390,3500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,5,8.3,460,4,0.2,220,2200,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,5,8.3,460,4,0.2,220,2200,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,5,8.3,460,4,0.2,220,2200,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,4.6,7.7,260,2,0.1,93,1100,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,4.6,7.7,260,2,0.1,93,1100,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,4.6,7.7,260,2,0.1,93,1100,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.8,7.7,450,2,0.1,110,1300,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,4.8,7.7,450,2,0.1,110,1300,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,4.8,7.7,450,2,0.1,110,1300,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.1,7.8,390,2,0.1,240,2200,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,4.1,7.8,390,2,0.1,240,2200,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,4.1,7.8,390,2,0.1,240,2200,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.4,7.8,470,2,0.2,120,2100,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,4.4,7.8,470,2,0.2,120,2100,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,4.4,7.8,470,2,0.2,120,2100,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.5,7.8,250,2,0.1,170,1200,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,4.5,7.8,250,2,0.1,170,1200,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,4.5,7.8,250,2,0.1,170,1200,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,4.7,7.9,460,2,0.1,140,1700,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,4.7,7.9,460,2,0.1,140,1700,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,4.7,7.9,460,2,0.1,140,1700,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,5.7,7.8,340,2,0.1,170,2100,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,5.7,7.8,340,2,0.1,170,2100,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,5.7,7.8,340,2,0.1,170,2100,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,5,7.4,350,2,0.1,110,1500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,5,7.4,350,2,0.1,110,1500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,5,7.4,350,2,0.1,110,1500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.4,7.7,180,2,0.1,130,920,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,4.4,7.7,180,2,0.1,130,920,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,4.4,7.7,180,2,0.1,130,920,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.9,7.5,340,2,0.1,120,1700,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,4.9,7.5,340,2,0.1,120,1700,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,4.9,7.5,340,2,0.1,120,1700,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.9,7.6,210,2,0.1,70,920,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,4.9,7.6,210,2,0.1,70,920,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,4.9,7.6,210,2,0.1,70,920,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,3.4,7.6,440,2,0.1,170,2100,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,3.4,7.6,440,2,0.1,170,2100,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,3.4,7.6,440,2,0.1,170,2100,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,5,7.4,180,2,0.1,94,920,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,5,7.4,180,2,0.1,94,920,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,5,7.4,180,2,0.1,94,920,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.6,6.8,200,2,0.1,92,940,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,4.6,6.8,200,2,0.1,92,940,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,4.6,6.8,200,2,0.1,92,940,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,5.2,7.4,210,2,0.1,140,1300,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,5.2,7.4,210,2,0.1,140,1300,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,5.2,7.4,210,2,0.1,140,1300,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,27,0,8.4,1202,7,0,790,2400,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,27,0,8.4,1202,7,0,790,2400,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,27,0,8.4,1202,7,0,790,2400,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,0,6.7,264,4,0,900,1600,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,21,0,6.7,264,4,0,900,1600,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,21,0,6.7,264,4,0,900,1600,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,3,8,581,1.3,0,280,1600,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,21,3,8,581,1.3,0,280,1600,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,21,3,8,581,1.3,0,280,1600,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,4.2,7.2,880,7.2,1.13,130,849,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,4.2,7.2,880,7.2,1.13,130,849,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,4.2,7.2,880,7.2,1.13,130,849,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,7.1,7.3,310,3.2,0.43,50,275,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,7.1,7.3,310,3.2,0.43,50,275,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,7.1,7.3,310,3.2,0.43,50,275,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,7.2,7.2,210,2.4,0.19,13,45,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,7.2,7.2,210,2.4,0.19,13,45,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,7.2,7.2,210,2.4,0.19,13,45,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,6.6,7.2,340,3.3,0.29,35,170,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,6.6,7.2,340,3.3,0.29,35,170,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,6.6,7.2,340,3.3,0.29,35,170,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,6.4,7.4,630,0.8,0.52,25,140,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,6.4,7.4,630,0.8,0.52,25,140,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,6.4,7.4,630,0.8,0.52,25,140,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,6.1,7.2,670,3.8,0.72,35,197,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,6.1,7.2,670,3.8,0.72,35,197,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,6.1,7.2,670,3.8,0.72,35,197,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,6.6,7.1,410,3.6,0.47,35,1405,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,6.6,7.1,410,3.6,0.47,35,1405,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,6.6,7.1,410,3.6,0.47,35,1405,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,6.5,6.9,12,2.1,BDL,170,500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,6.5,6.9,12,2.1,BDL,170,500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,6.5,6.9,12,2.1,BDL,170,500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,5.3,7.4,150,2.4,0,220,500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,5.3,7.4,150,2.4,0,220,500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,5.3,7.4,150,2.4,0,220,500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,4.8,6.7,200,2.4,BDL,5000,7000,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,4.8,6.7,200,2.4,BDL,5000,7000,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,4.8,6.7,200,2.4,BDL,5000,7000,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,6.3,6.9,171,2.6,0,500,900,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,6.3,6.9,171,2.6,0,500,900,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,6.3,6.9,171,2.6,0,500,900,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,5.9,6.6,200,2.4,0,500,2200,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,5.9,6.6,200,2.4,0,500,2200,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,5.9,6.6,200,2.4,0,500,2200,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,4.3,6.8,1040,18,0.3,22000,5000,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,4.3,6.8,1040,18,0.3,22000,5000,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,4.3,6.8,1040,18,0.3,22000,5000,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,28,4,7.2,256,5,0,1700,3500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,28,4,7.2,256,5,0,1700,3500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,28,4,7.2,256,5,0,1700,3500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,6.9,6.8,109,2.3,0.16,17,140,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,24,6.9,6.8,109,2.3,0.16,17,140,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,24,6.9,6.8,109,2.3,0.16,17,140,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,2.8,7.1,902,5,1.8,330,3500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,2.8,7.1,902,5,1.8,330,3500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,2.8,7.1,902,5,1.8,330,3500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,3.2,6.9,713,4,1.7,340,3500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,26,3.2,6.9,713,4,1.7,340,3500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,26,3.2,6.9,713,4,1.7,340,3500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,1.8,6,170,BDL,0.74,84,920,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,25,1.8,6,170,BDL,0.74,84,920,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,25,1.8,6,170,BDL,0.74,84,920,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,0.5,6.4,740,32,3.4,7000,54000,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,23,0.5,6.4,740,32,3.4,7000,54000,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,23,0.5,6.4,740,32,3.4,7000,54000,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,22,4.3,6.9,640,3,0.77,1700,16000,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,22,4.3,6.9,640,3,0.77,1700,16000,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,22,4.3,6.9,640,3,0.77,1700,16000,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,0.5,6.6,1508,5,3.83,460,3500,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,21,0.5,6.6,1508,5,3.83,460,3500,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,21,0.5,6.6,1508,5,3.83,460,3500,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,0.6,6.5,1115,5,7,7000,54000,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,20,0.6,6.5,1115,5,7,7000,54000,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,20,0.6,6.5,1115,5,7,7000,54000,2019,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,1.6,6.6,1500,4,7,700,5400,2019,51.2,48.8,114.7101609431186
TANK,KARNATAKA,20,1.6,6.6,1500,4,7,700,5400,2019,28.4,71.6,114.7101609431186
TANK,KARNATAKA,20,1.6,6.6,1500,4,7,700,5400,2019,85.0,15.1,114.7101609431186
LAKE,KERALA,28,0.1,6.4,255,1.6,0,180,430,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,28,0.1,6.4,255,1.6,0,180,430,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,28,0.1,6.4,255,1.6,0,180,430,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,18,6.2,6,114,1.2,0.44,40,170,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,18,6.2,6,114,1.2,0.44,40,170,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,18,6.2,6,114,1.2,0.44,40,170,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,25,2.5,6.8,1200,0.8,0,430,840,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,25,2.5,6.8,1200,0.8,0,430,840,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,25,2.5,6.8,1200,0.8,0,430,840,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,23,6.2,6.8,41,0.1,0.02,2,2,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,23,6.2,6.8,41,0.1,0.02,2,2,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,23,6.2,6.8,41,0.1,0.02,2,2,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,27,4.4,3.9,504,0.2,0,220,480,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,27,4.4,3.9,504,0.2,0,220,480,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,27,4.4,3.9,504,0.2,0,220,480,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,26,2.9,6.8,506,2.1,0.07,2,10,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,26,2.9,6.8,506,2.1,0.07,2,10,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,26,2.9,6.8,506,2.1,0.07,2,10,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,24,5.1,6.7,19,0.3,0.1,2,18,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,24,5.1,6.7,19,0.3,0.1,2,18,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,24,5.1,6.7,19,0.3,0.1,2,18,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,26,6.1,6.8,713,0.9,0.04,2,10,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,26,6.1,6.8,713,0.9,0.04,2,10,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,26,6.1,6.8,713,0.9,0.04,2,10,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,23,6.3,6.7,36,0.1,0,5,40,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,23,6.3,6.7,36,0.1,0,5,40,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,23,6.3,6.7,36,0.1,0,5,40,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,24,6.2,6.8,82,0.6,0,2,2,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,24,6.2,6.8,82,0.6,0,2,2,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,24,6.2,6.8,82,0.6,0,2,2,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,25,6.6,6.7,21,0.2,0,58,110,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,25,6.6,6.7,21,0.2,0,58,110,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,25,6.6,6.7,21,0.2,0,58,110,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,25,6.4,6.8,19,0.2,0,4,10,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,25,6.4,6.8,19,0.2,0,4,10,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,25,6.4,6.8,19,0.2,0,4,10,2019,97.5,2.6,204.51389967533927
LAKE,KERALA,28,0.1,5.8,120,0.4,0,100,400,2019,95.2,4.8,204.51389967533927
LAKE,KERALA,28,0.1,5.8,120,0.4,0,100,400,2019,93.3,6.8,204.51389967533927
LAKE,KERALA,28,0.1,5.8,120,0.4,0,100,400,2019,97.5,2.6,204.51389967533927
POND,KERALA,28,0.1,6.1,180,1.4,0,100,200,2019,95.2,4.8,204.51389967533927
POND,KERALA,28,0.1,6.1,180,1.4,0,100,200,2019,93.3,6.8,204.51389967533927
POND,KERALA,28,0.1,6.1,180,1.4,0,100,200,2019,97.5,2.6,204.51389967533927
POND,KERALA,27,6.6,7,50,0,0.01,10,49,2019,95.2,4.8,204.51389967533927
POND,KERALA,27,6.6,7,50,0,0.01,10,49,2019,93.3,6.8,204.51389967533927
POND,KERALA,27,6.6,7,50,0,0.01,10,49,2019,97.5,2.6,204.51389967533927
POND,LAKSHADWEEP,26.6,0,7.2,643,3,0,2,BDL,2019,97.8,2.2,0.0
POND,LAKSHADWEEP,26.6,0,7.2,643,3,0,2,BDL,2019,98.1,1.9,0.0
POND,LAKSHADWEEP,26.6,0,7.2,643,3,0,2,BDL,2019,97.7,2.3,0.0
POND,LAKSHADWEEP,26.6,0,7.1,725,3,0,2,BDL,2019,97.8,2.2,0.0
POND,LAKSHADWEEP,26.6,0,7.1,725,3,0,2,BDL,2019,98.1,1.9,0.0
POND,LAKSHADWEEP,26.6,0,7.1,725,3,0,2,BDL,2019,97.7,2.3,0.0
POND,LAKSHADWEEP,26.9,0,7.1,1036,3,0,2,BDL,2019,97.8,2.2,0.0
POND,LAKSHADWEEP,26.9,0,7.1,1036,3,0,2,BDL,2019,98.1,1.9,0.0
POND,LAKSHADWEEP,26.9,0,7.1,1036,3,0,2,BDL,2019,97.7,2.3,0.0
LAKE,MADHYA PRADESH,19,7.4,7.6,279,1.3,3,2,140,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,19,7.4,7.6,279,1.3,3,2,140,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,19,7.4,7.6,279,1.3,3,2,140,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,6.4,7.7,340,5.2,5.35,70,920,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,19,6.4,7.7,340,5.2,5.35,70,920,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,19,6.4,7.7,340,5.2,5.35,70,920,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,25,8.1,7.4,248,1.3,0,2,150,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,25,8.1,7.4,248,1.3,0,2,150,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,25,8.1,7.4,248,1.3,0,2,150,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16.5,7.4,7.1,217,1.1,0.2,2,BDL,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,16.5,7.4,7.1,217,1.1,0.2,2,BDL,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,16.5,7.4,7.1,217,1.1,0.2,2,BDL,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,12,5,7.1,320,1.8,0.6,2,48,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,12,5,7.1,320,1.8,0.6,2,48,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,12,5,7.1,320,1.8,0.6,2,48,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,17,5.9,7.4,291,1,0.62,2,43,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,17,5.9,7.4,291,1,0.62,2,43,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,17,5.9,7.4,291,1,0.62,2,43,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,17,6.3,7.9,267,1.3,0,2,58,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,17,6.3,7.9,267,1.3,0,2,58,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,17,6.3,7.9,267,1.3,0,2,58,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,17,5,7.6,341,1.1,0.26,2,39,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,17,5,7.6,341,1.1,0.26,2,39,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,17,5,7.6,341,1.1,0.26,2,39,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,18,6.2,7.1,220,1,0.01,2,7,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,18,6.2,7.1,220,1,0.01,2,7,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,18,6.2,7.1,220,1,0.01,2,7,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20.5,6.2,7.1,270,0.9,0.12,2,BDL,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,20.5,6.2,7.1,270,0.9,0.12,2,BDL,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,20.5,6.2,7.1,270,0.9,0.12,2,BDL,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,18,6.3,7.8,278,1.7,1.57,2,70,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,18,6.3,7.8,278,1.7,1.57,2,70,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,18,6.3,7.8,278,1.7,1.57,2,70,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,19,7.1,7.7,264,2.1,4.37,2,70,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,19,7.1,7.7,264,2.1,4.37,2,70,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,19,7.1,7.7,264,2.1,4.37,2,70,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,17,7.4,7.6,268,2,3.58,2,120,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,17,7.4,7.6,268,2,3.58,2,120,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,17,7.4,7.6,268,2,3.58,2,120,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,18,7.6,7.8,244,1.3,3.65,2,140,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,18,7.6,7.8,244,1.3,3.65,2,140,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,18,7.6,7.8,244,1.3,3.65,2,140,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,17,6.4,7.5,250,1.6,1.5,2,22,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,17,6.4,7.5,250,1.6,1.5,2,22,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,17,6.4,7.5,250,1.6,1.5,2,22,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,18,7.8,7.3,178,1.3,0.16,2,70,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,18,7.8,7.3,178,1.3,0.16,2,70,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,18,7.8,7.3,178,1.3,0.16,2,70,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,13,4.5,7.3,149,1.2,0,2,BDL,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,13,4.5,7.3,149,1.2,0,2,BDL,2019,13.1,86.9,100.88792696471856
LAKE,MADHYA PRADESH,13,4.5,7.3,149,1.2,0,2,BDL,2019,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,17,6.4,7.4,271,0.9,0.47,2,39,2019,28.8,71.2,100.88792696471856
LAKE,MADHYA PRADESH,17,6.4,7.4,271,0.9,0.47,2,39,2019,13.1,86.9,100.88792696471856
